Record Info,Last Modified User,Last Modified Date,ID,Member Name,Primary Domain,Start Date,End Date,Funding Type,Status,Peer Reviewed?,Industry Grant?,Role,Short Title,Title,Application Summary,Grant Purpose,Area,Principal Investigator,Co-Investigators,Grant and/or Account #,Administered By,Funding Source,Project,Currency,Received Amount,Total Amount,Member Share,Monetary,Rpt,Hours Per Week,Personnel Paid,Rnw,Education Grant,Duplicate Reported,Other Details (doesn't print),Year
,"Giasson, Brenda",3/29/2011 3:21:20 PM,11079,"Thompson, Guy",Medicine,2000/08,2009/12,Clinical Trials,Funded,True,False,Co-Investigator,ESPRIT CTN 110 Study Title,"A Randomized, Open Label, Phase III, International Study of Subcutaneous Recombinant IL-2 Proleukin in Patients With HIV-1 Infection and CD4 Cell Counts 300/mm3: Evaluation of Subcutaneous Proleukin in a Randomized International Trial (ESPRIT)",,Clinical Trial,Research,"Ralph, Edward","Thompson, Bill, Hammerberg, Ole",,,The Canadian HIV Trials Network,,CAD = Canadian dollar,,"$52,368,181.00",,,0,,,0,False,False,,
,"Giasson, Brenda",9/14/2011 2:39:30 PM,11080,"Thompson, Guy",Medicine,2002/05,2005/12,Clinical Trials,Funded,True,False,Co-Investigator,Therapeutic Drug Monitoring,Therapeutic Drug Monitoring Guided Protease Inhibitor Therapy in People Living with the Human Immunodeficiency virus (HIV),,Clinical Trial,Research,"Reider, M.","Thompson, Bill, Ralph, Edward, Hammerberg, Ole",,,Ontario HIV Treatment Network (OHTN),,CAD = Canadian dollar,,"$49,442,569.00",,,0,,,0,False,False,,
,"Giasson, Brenda",9/16/2011 11:10:05 AM,11081,"Thompson, Guy",Medicine,2000/12,2005/12,Clinical Trials,Funded,False,False,Principal Investigator,The HIV Ontario Observational Database (HOOD),Collect Information about HIV disease in the province of Ontario on an on-going basis.,,Clinical Trial,Research,"Thompson, Bill","Ralph, Edward, Hammerberg, Ole",,,Ontario HIV Treatment Network (OHTN),REB # 15570,,,"$23,102,746.00",,,0,,,0,False,False,,
,"Giasson, Brenda",9/14/2011 1:01:05 PM,11082,"Thompson, Guy",Medicine,2002/03,2004,Clinical Trials,Funded,False,False,Principal Investigator,Tipranavir EAP Protocol GS-01-956,An expanded access program for Tenofovir Disoproxil Fumarate (Tenofovir DF) in the Treatment of HIV-1 infected patients who have limited treatment options.,,Clinical Trial,Research,"Thompson, Bill","Ralph, Edward, Hammerberg, Ole",,,Gilead Sciences,IRB# 8656,,,"$48,611,538.00",,,0,,,0,False,False,,
,"Giasson, Brenda",3/29/2011 4:14:23 PM,11083,"Thompson, Guy",Medicine,2002/08,2004,Clinical Trials,no funds,False,False,Principal Investigator,Atazanavir Expanded Access Program Protocol A1424-900,Atazanavir (BMS-232632) for HIV infected individuals: An early access program.,,Clinical Trial,Research,"Thompson, Bill","Ralph, Edward, Hammberg, Ole",,,Bristol-Myers Squibb Canada Inc.,,,,"$41,457,910.00",,,0,,,0,False,False,,
,"Gough, Sharon",10/2/2015 10:30:36 AM,11087,"Gregor, James",Medicine,2007/01,2011/01,Grants,Funded,False,True,Co-Investigator,,"A Phase 2, Multiple Dose, Open-label Study to Determine the Long Term Safety of MLN0002 in Patients with Ulcerative Colitis and Crohn's Disease. Protocol #C13004.",,Clinical Trial,Research,Dr. T. Ponich,,UWO IRB: 13649,,"Millennium Pharmaceuticals, Inc.",,CAD = Canadian dollar,,"$60,653,458.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:05:31 PM,11088,"Gregor, James",Medicine,2009,present,Grants,Funded,False,True,Co-Investigator,,"A Phase 3, Randomized, Placebo-Controlled, Blinded, Multicenter Study of the Induction and Maintenance of Clinical response and remission by MLN0002 in Patients with Moderate to Severe Ulcerative Colitis. Protocol #: C13006.",,Clinical Trial,Research,Dr. T. Ponich,,UWO IRB: 15769,,"Millennium Pharmaceuticals, Inc",,CAD = Canadian dollar,,"$38,433,899.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:05:31 PM,11089,"Gregor, James",Medicine,2009,present,Grants,Funded,False,True,Co-Investigator,,"A Phase 3, Randomized, Placebo-Controlled, Blinded, Multicenter Study of the Induction and Maintenance of Clinical Response and Remission by MLN 0002 in Patients with Moderate to Severe Crohn's Disease. Protocol: #C13007.",,Clinical Trial,Research,Dr. T. Ponich,,UWO IRB: 15769,,Millennium Pharmaceuticals Inc.,,CAD = Canadian dollar,,"$64,014,377.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:05:31 PM,11090,"Gregor, James",Medicine,2009,present,Grants,Funded,False,True,Co-Investigator,,"A Phase 3, Open-label Study to Determine the Long-Term Safety and Efficacy of MLN0002 in Patients with Ulcerative Colitis and Crohn's Disease. Protocol #: C13008",,Clinical Trial,Research,Dr. T. Ponich,,UWO IRB #15768,,"Millenium Pharmaceuticals, Inc.",,CAD = Canadian dollar,,"$42,672,800.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:07:54 PM,11091,"Gregor, James",Medicine,2009,present,Grants,Funded,False,True,Co-Investigator,,"A Phase 111b, Multinational, Randomized, Double-Blind, Placebo Controlled Trial to Assess the Efficacy and Safety of Certolizumab Pegol, A Pegylated Fab' Fragment of a Humanized Anti-TNf-Alpha Monoclonal Antibody, Administered Subcutaneously at Weeks 0, 2 and 4 in Subjects with Moderately to Severely Active Crohn's Disease. Protocol Number: C87085.",,Clinical Trial,Research,Dr. B. Feagan,,UWO IRB #:14056,,UCB Celltech,,,,"$27,403,944.00",,,0,,,0,False,False,,
,"Gregor, Heather",3/31/2011 10:28:28 AM,11092,"Gregor, James",Medicine,2009,present,Grants,Funded,False,True,Co-Investigator,,"A Phase 111b, Multinational, Open-Label, Follow-On Trial to C87085 Designed to Assess the Long-Term Safety of Certolizumab Pegol, A Pegylated Fab' Fragment of a Humanized Anti-Tnf-Alpha Monoclonal Antibody, Administered at Weeks 1, 2 and 4, and then every 4 weeks thereafter, In subjects with Moderately to Severely Active Crohn's Disease who have Participated in Study C87085. Protocol Number C87088.",,Clinical Trial,Research,Dr. B. Feagan,,UWO IRB #: 14055,,UCB Celltech,,,,"$15,818,766.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:07:54 PM,11093,"Gregor, James",Medicine,2007,2008,Grants,Funded,False,True,Co-Investigator,,"A Phase 2/3 Multicenter, Randomized, Placebo-controlled, Double-blind, Study to Evaluate the Safety and Efficacy of Golimumab Induction Therapy, Administered Intravenously, in Subjects with Moderately to Severely Active Ulcerative Colitis. Protocol Number: C0524T16",,Clinical Trial,Research,Dr. B. Feagan,,UWO IRB #: 13524,,Centocor Inc.,,,,"$24,793,425.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:07:54 PM,11094,"Gregor, James",Medicine,2009,2010,Grants,Funded,False,True,Co-Investigator,,"A Phase 2/3 Multicenter, Randomized, Placebo-controlled, Double-blind study to Evaluate the Safety and Efficacy of Golimumab Induction Therapy, Administered Subcutaneously, in Subjects with Moderately to Severely Active Ulcerative Colitis. Protocol Number: C0524T17",,Clinical Trial,Research,Dr. B. Feagan,,,,Centocor Inc.,,,,"$42,383,556.00",,,0,,,0,False,False,,
,"Gould, Derrick",7/28/2011 3:07:54 PM,11095,"Gregor, James",Medicine,2009,present,Grants,Funded,False,True,Co-Investigator,,"A Phase 3 Multicenter, Randomized, Placebo-controlled, Double-blind, Study to Evaluate the Safety and Efficacy of Golimumab Maintenance Therapy, Administered Subcutaneously, in Subjects with Moderately to Severely Active Ulcerative Colitis. Protocol #: C0524T18.",,Clinical Trial,Research,Dr. B. Feagan,,UWO IRB#: 13523,,Centocor Inc.,,,,"$42,460,071.00",,,0,,,0,False,False,,
,"Taylor, Karyn",4/11/2011 2:55:29 PM,11097,"Xenocostas, Anargyros",Medicine,2003,2004,Grants,Funded,True,False,Co-Principal Investigator,,Effect of Recombinant Human Erythropoietin on Hemodynamics and Microcirculatory Perfusion of a Septic Rat Model.,,Clinical Trial,Research,Raymond Kao,Claudio Martin and Tao Rui,,,Department of Defense (USA),,USD = United States dollar,,"$54,046,267.00",,,0,,,0,False,False,,
,"Taylor, Karyn",3/31/2011 3:31:59 PM,11098,"Xenocostas, Anargyros",Medicine,2007,,Clinical Trials,Funded,True,False,Co-Investigator,,Effect of Anemia and RBC Transfusion in Acute Myocardial Infarction,,Clinical Trial,Research,Anargyros Xenocostas,Ian Chin-Yee and Qingping Feng,,,Canadian Hematology Society Research,,CAD = Canadian dollar,,"$1,285,346.00",,,0,,,0,False,False,,
,"Taylor, Karyn",4/13/2011 3:57:17 PM,11146,"Xenocostas, Anargyros",Medicine,2005,2007,Clinical Trials,Funded,False,True,Principal Investigator,,Erythropoietin as a cardioprotectant.,,Clinical Trial,Research,"Xenocostas, A",,,,Janssen-Ortho Inc.,,CAD = Canadian dollar,,"$54,320,013.00",,,0,,,0,False,False,,
,"Taylor, Karyn",10/19/2012 9:07:33 AM,11147,"Xenocostas, Anargyros",Medicine,2008,2010,Clinical Trials,Funded,False,True,Principal Investigator,,Effect of erythropoietin (EPO) on Breast Cancer Metastasis.,,Clinical Trial,Research,"Xenocostas, A",,,,Janssen-Ortho Inc.,,CAD = Canadian dollar,,"$16,310,803.00",,,0,,,0,False,False,,
,"Taylor, Karyn",9/9/2011 2:49:39 PM,11148,"Xenocostas, Anargyros",Medicine,2003,2004,Clinical Trials,Funded,False,True,Principal Investigator,,"Can Recombinant Human Erythropoietin Prevent Mortality, Myocardial Dysfunction and the Development of Heart Failure after Myocardial Infarction: A Pre-Clinical Maurine Model.",,Clinical Trial,Research,"Xenocostas, A.",,,,Janssen-Ortho Inc.,,CAD = Canadian dollar,,"$14,102,137.00",,,0,,,0,False,False,,
,"Taylor, Karyn",9/9/2011 2:50:50 PM,11149,"Xenocostas, Anargyros",Medicine,2002,2003,Clinical Trials,Funded,False,True,Co-Principal Investigator,,Prevention of SAH Associated Vasospasm in Rabbits by Erythropoietin: A Preclinical Neuroprotection Trial.,,Clinical Trial,Research,,,,,Janssen-Ortho Inc.,,CAD = Canadian dollar,,"$31,520,003.00",,,0,,,0,False,False,,
,"Taylor, Karyn",9/9/2011 2:51:13 PM,11150,"Xenocostas, Anargyros",Medicine,2001,2003,Clinical Trials,Funded,False,True,Co-Principal Investigator,,A Phase I/II Study of Recombinant Human Erythropoietin in the Treatment of Transplant-Associted Thrombotic Microangiopahty.,,Clinical Trial,Research,,,,,Janssen-Ortho Inc.,,CAD = Canadian dollar,,"$57,110,725.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/8/2014 1:00:52 PM,11160,"Gula, Lorne",Medicine,2010/09,2013/08,Clinical Trials,Funded,False,True,Co-Investigator,PRePARE,Prolonged Monitoring to Detect Ventricular Arrhythmias in Presymptomatic ARVC Patients,,Clinical Trial,Research,Andrew Krahn,,HSREB #7315,* St. Jude Medical,St. Jude Medical Canada,,,,"$39,924,082.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/21/2014 9:22:42 AM,11161,"Klein, George",Medicine,2010/11,2013/08,Clinical Trials,Funded,False,True,Principal Site Investigator,PRePARE,Prolonged Monitoring to Detect Ventricular Arrhythmias Presymptomatic ARVC Patients,,Clinical Trial,Research,Andrew Krahn,Raymond Yee,HSREB #7315,Lawson,St. Jude Medical Canada,,,,"$48,829,058.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/8/2014 12:16:39 PM,11162,"Leong-Sit, Peter",Medicine,2010/09,2013/08,Clinical Trials,Funded,False,True,Co-Investigator,PRePARE,Prolonged Monitoring to Detect Ventricular Arrhythmias in Presymptomatic ARVC Patients,,Clinical Trial,Research,Andrew Krahn,,HSREB #7315,* St. Jude Medical,St. Jude Medical Canada,,,,"$17,316,297.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/29/2014 12:53:55 PM,11163,"Yee, Raymond",Medicine,2010/09,2015/09,Clinical Trials,Funded,False,True,Co-Applicant,ARVC Gene Positive study,Prolonged Monitoring to Detect Ventricular Arrhythmias Presymptomatic ARVC Patients,,Clinical Trial,Research,Andrew Krahn,,,* St. Jude Medical,St. Jude Medical Canada,,,,"$57,199,341.00",,,0,,,0,False,False,,
,"Turner, Rosanna",5/21/2014 12:57:04 PM,11164,"Skanes, Allan",Medicine,2010/09,2015/09,Clinical Trials,Funded,False,True,Co-Applicant,ARVC Gene Positive study,Prolonged Monitoring to Detect Ventricular Arrhythmias Presymptomatic ARVC Patients,,Clinical Trial,Research,Andrew Krahn,,,* St. Jude Medical,St. Jude Medical Canada,,,,"$6,571,453.00",,,0,,,0,False,False,,
,"Wisenberg, Gerald",9/11/2011 2:44:10 PM,11168,"Wisenberg, Gerald",Medicine,2011/07,2015/06,Clinical Trials,Funded,True,False,Co-Investigator,Quantitative Myocardial CT Perfusion Imaging,Quantitative Myocardial CT Perfusion Imaging,"Clinical Motivation Coronary artery disease (CAD) is the leading cause of morbidity and mortality in Canada, and is associated with substantial and increasing resource utilization. There is increasing concern that current non-invasive diagnostic paradigms used to identify CAD, and guide decisions towards coronary angiography and revascularization are not optimal. Currently, in many centres, there is an unacceptable rate of invasive coronary angiograms (in some centres up to 35%) which identify only non-obstructive CAD and/ or disease where revascularization may not alter clinical outcomes. Such results strongly suggest the need for improved non-invasive diagnostic strategies. While functional (ie: perfusion) imaging may therefore be of value, the most widely employed SPECT perfusion imaging remains limited in identifying some of the highest risk individuals, such as those with left main stem and/or multi-vessel disease. Indeed, these are the subset of patients where revascularization may provide the most meaningful improvement in hard clinical outcomes. Recently stress contrast enhanced cardiac CT scanning with state-of-art multi-row detector scanners has been shown to be a highly promising tool for the identification of functionally important coronary artery disease in single or multiple coronary vascular territories. However, in its current form, there remain a number of limitations that hamper its wide spread clinical implementation. Significant artifacts such as shading/beam hardening and the inability to accurately and reproducibly measure perfusion using semi-quantitative techniques are compounded by safety concerns regarding a relatively high radiation dose delivered. Objectives of the proposed research program We will develop a low radiation dose, dual energy CT scanning technique that is free of beam hardening effects and can measure myocardial perfusion at a radiation dose comparable to SPECT perfusion imaging. The proposed CT technique will then be validated in two stages. The first stage will be performed in pigs which distal LAD is ligated while the proximal artery is partially occluded to produce chronic myocardial ischemia plus infarction. CT measured myocardial perfusion (MPF) in normal and ischemic myocardium will be validated against fluorescent microsphere measurements in the same animal. The reproducibility of the CT technique will be estimated by repeat CT determinations of MPF in the same animal. After the pre-clinical validation stage, the CT technique will be used to measure myocardial perfusion reserve (MPR), which is the ratio of stress to rest MPF, in intermediate to high risk CAD patients and the results compared with those of SPECT perfusion imaging and coronary angiogram with fractional flow reserve (FFR) determination. These patient studies will show that the sensitivity and specificity of the CT technique are higher than those of SPECT perfusion imaging. Clinical significance of the proposed research program Subgroup analysis of data from the multicentre COURAGE trial showed that patients with ?10% ischemic myocardium had the largest rate of ischemia reduction following revascularization, and the largest reduction in unadjusted death or myocardial infarction following revascularization. As such, measurements of MPF and/or MPR to determine the percentage of ischemic myocardium are of paramount importance to guide treatment for patients with angina pectoris. Current clinical methods for evaluating myocardial ischemia are SPECT perfusion imaging and determination of FFR at invasive coronary angiography. The sensitivity of SPECT is expected to be low for left main and triple vessel disease because it is a relative technique for assessing MPF, while FFR is invasive. The CT technique will not have these drawbacks. The proposed CT MPF imaging method in combination with CT coronary angiography will provide a non-invasive and common imaging platform for the imaging of both coronary anatomy and myocardial perfusion. Based upon these recognized limitations there is a strong focus towards improvement in diagnostic and therapeutic algorithms for patients with chest discomfort. The aim of these improvements should be towards the improved accuracy of non-invasive testing, reduction in inappropriate invasive testing, and a downstream reduction in relevant clinical outcomes. File Number",Operating,Research,Ting Yim Lee,"Brett Heilbron, Jonathan Leipisc (UBC), James Min (Cornell), Aaron So (UWO), James White (UWO)",,,CIHR,,,,"$34,584,238.00",,,0,5.00,,0,False,False,,
